,Start of Week,CO2 molfrac (ppm),Month + Year
7142,2017-09-19 00:00:00,402.4,2017-09
7143,2017-09-26 00:00:00,403.87,2017-09
7144,2017-09-26 00:00:00,403.85,2017-09
7145,2017-09-26 00:00:00,403.85,2017-09
7146,2017-09-26 00:00:00,403.86,2017-09
7147,2017-10-03 00:00:00,404.69,2017-10
7148,2017-10-03 00:00:00,404.77,2017-10
7149,2017-10-03 00:00:00,404.38,2017-10
7150,2017-10-03 00:00:00,404.74,2017-10
7151,2017-10-10 00:00:00,405.34,2017-10
7152,2017-10-10 00:00:00,405.45,2017-10
7153,2017-10-10 00:00:00,405.37,2017-10
7154,2017-10-10 00:00:00,405.25,2017-10
7155,2017-10-17 00:00:00,405.5,2017-10
7156,2017-10-17 00:00:00,405.53,2017-10
7157,2017-10-17 00:00:00,405.53,2017-10
7158,2017-10-17 00:00:00,405.45,2017-10
7159,2017-10-24 00:00:00,405.62,2017-10
7160,2017-10-24 00:00:00,405.92,2017-10
7161,2017-10-31 00:00:00,406.43,2017-10
7162,2017-10-31 00:00:00,406.5,2017-10
7163,2017-10-31 00:00:00,406.62,2017-10
7164,2017-10-31 00:00:00,406.47,2017-10
7165,2017-11-07 00:00:00,406.49,2017-11
7166,2017-11-07 00:00:00,406.61,2017-11
7167,2017-11-14 00:00:00,406.27,2017-11
7168,2017-11-14 00:00:00,406.42,2017-11
7169,2017-11-14 00:00:00,406.09,2017-11
7170,2017-11-14 00:00:00,406.18,2017-11
7171,2017-11-21 00:00:00,409.01,2017-11
7172,2017-11-21 00:00:00,408.97,2017-11
7173,2017-11-28 00:00:00,409.54,2017-11
7174,2017-11-28 00:00:00,409.83,2017-11
7175,2017-11-28 00:00:00,409.69,2017-11
7176,2017-11-28 00:00:00,409.61,2017-11
7177,2017-12-05 00:00:00,408.48,2017-12
7178,2017-12-05 00:00:00,408.44,2017-12
7179,2017-12-12 00:00:00,407.09,2017-12
7180,2017-12-12 00:00:00,407.07,2017-12
7181,2017-12-12 00:00:00,407.08,2017-12
7182,2017-12-12 00:00:00,407.23,2017-12
7183,2017-12-19 00:00:00,407.35,2017-12
7184,2017-12-19 00:00:00,407.35,2017-12
7185,2017-12-26 00:00:00,408.99,2017-12
7186,2017-12-26 00:00:00,408.99,2017-12
7187,2017-12-26 00:00:00,409.03,2017-12
7188,2017-12-26 00:00:00,409.18,2017-12
